WhsAgeReviewTempID,DateTimeEntered,AgeReadingID,FishID,Purpose,Reader,envAlphaID,envNumberID,Reading,ReadingMethod,ReadAge,Readability,EdgeTranslucency,Adj_Inc,MIncrRatio,Length,Sex,Location,CalYear,Area,Month,ImageCode,ImageCode_m,Scale,Otolith1,Otolith1Value,Otolith1Note,Otolith1Arag,Otolith1Debri,Otolith1Missing,Otolith2,Otolith2Value,Otolith2Note,Otolith2Condition,Otolith2Arag,Otolith2Debri,Otolith3,Otolith3Value,Otolith3Note,Otolith3Condition,Otolith3Arag,Otolith3Debri,Otolith3Missing,Project,TaxonCode,CommonName,ScientificName,ComputerCode,ComputerScale,ReviewDate,Sort,ReadersNote,SampleDate,ReadNoNote,AgeReadingTypeID,LocationID,F1stRing,S2ndRing,S2ndLastToLast,LastToEdge,YearEntered,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52,R53,R54,R55,R56,R57,R58,R59,R60,R61,R62,R63,R64,R65,R66,R67,R68,R69,R70,R71,R72,R73,R74,R75,R76,R77,R78,R79,R80,R81,R82,R83,R84,R85,R86,R87,R88,R89,R90,R91,R92,R93,R94,R95,R96,R97,R98,R99,R100
12311282,20/09/2017 16:05,156163,6545626,TenPercent, Hayden Schilling,Psa,1742,1,MIncrRingCountOfOtolith,1,2,w,1,0.269941807,30.2,Male,,2016,unknown,6,Images/Pom_sal(Psa)_1742_TenP_1_1.jpg,Images/Pom_sal(Psa)_1742_TenP_1_1_m.jpg,112,S ,,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Bio data]                                                                                                                                                                                                                             ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,30/06/2016 0:00,,5120,,2.288188517,0.617677743,2.288188517,0.617677743,2017,2.288188517,0.617677743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311283,20/09/2017 16:06,156173,6563974,TenPercent, Hayden Schilling,Psa,1752,1,MIncrRingCountOfOtolith,1,2,w,1,0.169996298,36.4,Female,Gold Coast,2016,28° 9' N Into Qld Waters,10,Images/Pom_sal(Psa)_1752_TenP_1_1.jpg,Images/Pom_sal(Psa)_1752_TenP_1_1_m.jpg,112,S ,0.03092,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,28/10/2016 0:00,,5120,2560,2.872015359,0.488231979,2.872015359,0.488231979,2017,2.872015359,0.488231979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311285,20/09/2017 16:07,156206,6563994,TenPercent, Hayden Schilling,Psa,1772,1,MIncrRingCountOfOtolith,1,2,w,1,0.201729937,31.4,Male,PORT MACQUARIE,2017,31 Deg. - 32 Deg. Latitude (Zone 4),5,Images/Pom_sal(Psa)_1772_TenP_1_1.jpg,Images/Pom_sal(Psa)_1772_TenP_1_1_m.jpg,112,S ,0.02615,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,27/05/2017 0:00,,5120,240,2.545785096,0.513561066,2.545785096,0.513561066,2017,2.545785096,0.513561066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311286,20/09/2017 16:07,156216,6568603,TenPercent, Hayden Schilling,Psa,1782,1,MIncrRingCountOfOtolith,0,3,w,0,,25.7,Female,BOTANY BAY,2017,"Botany Bay, Georges River",6,Images/Pom_sal(Psa)_1782_TenP_1_1.jpg,Images/Pom_sal(Psa)_1782_TenP_1_1_m.jpg,112,S ,0.01401,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,6/06/2017 0:00,,5120,630,2.805921394,,,2.805921394,2017,2.805921394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311288,20/09/2017 16:08,156236,6568672,TenPercent, Hayden Schilling,Psa,1802,1,MIncrRingCountOfOtolith,1,2,w,1,0.323833081,30.5,Unknown,PORT MACQUARIE,2017,31 Deg. - 32 Deg. Latitude (Zone 4),5,Images/Pom_sal(Psa)_1802_TenP_1_1.jpg,Images/Pom_sal(Psa)_1802_TenP_1_1_m.jpg,112,S ,0.02175,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,19/05/2017 0:00,,5120,240,2.10444987,0.681490484,2.10444987,0.681490484,2017,2.10444987,0.681490484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311289,20/09/2017 16:09,156246,6568860,TenPercent, Hayden Schilling,Psa,1812,1,MIncrRingCountOfOtolith,1,2,w,1,0.183255889,32.2,Male,BOTANY BAY,2017,"Botany Bay, Georges River",6,Images/Pom_sal(Psa)_1812_TenP_1_1.jpg,Images/Pom_sal(Psa)_1812_TenP_1_1_m.jpg,112,S ,0.02498,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,6/06/2017 0:00,,5120,630,2.763756922,0.50647473,2.763756922,0.50647473,2017,2.763756922,0.50647473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311290,20/09/2017 16:09,156256,6568870,TenPercent, Hayden Schilling,Psa,1822,1,MIncrRingCountOfOtolith,1,2,w,1,0.201002998,32.2,Unknown,BOTANY BAY,2017,"Botany Bay, Georges River",6,Images/Pom_sal(Psa)_1822_TenP_1_1.jpg,Images/Pom_sal(Psa)_1822_TenP_1_1_m.jpg,112,S ,0.02449,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,6/06/2017 0:00,,5120,630,2.417452546,0.48591521,2.417452546,0.48591521,2017,2.417452546,0.48591521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311291,20/09/2017 16:09,156266,6568880,TenPercent, Hayden Schilling,Psa,1832,1,MIncrRingCountOfOtolith,1,2,w,1,0.269607091,28.8,Male,BOTANY BAY,2017,"Botany Bay, Georges River",6,Images/Pom_sal(Psa)_1832_TenP_1_1.jpg,Images/Pom_sal(Psa)_1832_TenP_1_1_m.jpg,112,S ,0.0234,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,6/06/2017 0:00,,5120,630,2.363897249,0.637323461,2.363897249,0.637323461,2017,2.363897249,0.637323461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311292,20/09/2017 16:10,156276,6568890,TenPercent, Hayden Schilling,Psa,1842,1,MIncrRingCountOfOtolith,1,3,w,1,0.202041431,33,Male,BOTANY BAY,2017,"Botany Bay, Georges River",6,Images/Pom_sal(Psa)_1842_TenP_1_1.jpg,Images/Pom_sal(Psa)_1842_TenP_1_1_m.jpg,112,S ,0.02734,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,6/06/2017 0:00,,5120,630,2.786837024,0.56305654,2.786837024,0.56305654,2017,2.786837024,0.56305654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311295,20/09/2017 16:11,156306,6568922,TenPercent, Hayden Schilling,Psa,1872,1,MIncrRingCountOfOtolith,2,2,w,2,0.383939626,38.3,Male,BALLINA,2017,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),1,Images/Pom_sal(Psa)_1872_TenP_1_1.jpg,Images/Pom_sal(Psa)_1872_TenP_1_1_m.jpg,112,S ,0.03077,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,16/01/2017 0:00,,5120,30,2.102929268,0.97313732,0.97313732,0.373625979,2017,2.102929268,0.97313732,0.373625979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311296,20/09/2017 16:12,156316,6568932,TenPercent, Hayden Schilling,Psa,1882,1,MIncrRingCountOfOtolith,2,4,w,2,0.743520567,34.5,Female,BALLINA,2017,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),1,Images/Pom_sal(Psa)_1882_TenP_1_1.jpg,Images/Pom_sal(Psa)_1882_TenP_1_1_m.jpg,112,S ,0.02712,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,16/01/2017 0:00,,5120,30,2.168135295,0.612837845,0.612837845,0.455657542,2017,2.168135295,0.612837845,0.455657542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
